City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather description
526,Agadir,MA,2022-02-03 02:32:57,30.4202,-9.5982,61.25,38,5,4.52,clear sky
527,Dahuk,IQ,2022-02-03 02:32:57,36.8695,42.994,40.1,53,100,5.19,overcast clouds
528,Cayenne,GF,2022-02-03 02:32:58,4.9333,-52.3333,78.1,89,75,1.99,broken clouds
529,Dhidhdhoo,MV,2022-02-03 02:29:33,6.8833,73.1,81.09,67,16,7.45,few clouds
530,Calama,CL,2022-02-03 02:30:12,-22.4667,-68.9333,55.89,22,0,6.91,clear sky
531,Nueva Concepcion,GT,2022-02-03 02:32:59,14.2,-91.3,79.7,79,21,1.92,few clouds
532,Salta,AR,2022-02-03 02:29:15,-24.7859,-65.4117,71.58,78,40,1.01,scattered clouds
533,Dudinka,RU,2022-02-03 02:32:59,69.4058,86.1778,-15.27,100,100,5.26,overcast clouds
534,Fare,PF,2022-02-03 02:33:00,-16.7,-151.0167,81.18,76,47,19.73,scattered clouds
535,La Libertad,EC,2022-02-03 02:33:00,-2.2333,-80.9,76.41,76,56,11.16,broken clouds
536,Sabang,ID,2022-02-03 02:33:01,5.8933,95.3214,82.02,73,15,13.87,few clouds
537,Axim,GH,2022-02-03 02:33:01,4.8699,-2.2405,78.44,82,76,2.53,light rain
538,Romitan,UZ,2022-02-03 02:33:02,39.9343,64.3814,30.15,93,0,4.61,clear sky
539,Santa Isabel,BR,2022-02-03 02:29:44,-23.3156,-46.2214,70.9,99,100,2.17,overcast clouds
540,Calabozo,VE,2022-02-03 02:33:02,8.9242,-67.4293,84.96,47,75,7.65,broken clouds
541,Batemans Bay,AU,2022-02-03 02:33:03,-35.7167,150.1833,75.2,47,11,11.12,few clouds
542,Natal,BR,2022-02-03 02:33:04,-5.795,-35.2094,82.62,78,20,8.05,few clouds
543,Okato,NZ,2022-02-03 02:33:04,-39.2,173.8833,76.91,74,88,11.97,overcast clouds
544,Aklavik,CA,2022-02-03 02:30:41,68.2191,-135.0107,-24.77,98,100,4.18,overcast clouds
545,Tabou,CI,2022-02-03 02:33:05,4.423,-7.3528,77.36,84,19,1.81,light rain
546,Sinnamary,GF,2022-02-03 02:33:05,5.3833,-52.95,77.76,82,100,10.89,overcast clouds
547,Sangar,RU,2022-02-03 02:33:06,63.9242,127.4739,-24.48,96,27,0.89,scattered clouds
548,Longyearbyen,SJ,2022-02-03 02:33:06,78.2186,15.6401,17.44,57,0,20.71,clear sky
549,Sakakah,SA,2022-02-03 02:30:41,29.9697,40.2064,51.37,44,98,6.69,overcast clouds
550,Rudnogorsk,RU,2022-02-03 02:33:07,57.2639,103.7519,-7.31,99,98,2.1,overcast clouds
551,Agaro,ET,2022-02-03 02:33:08,7.85,36.65,65.5,58,99,1.99,overcast clouds
552,Bartica,GY,2022-02-03 02:33:08,6.4,-58.6167,75.52,94,4,1.66,clear sky
553,Akyab,MM,2022-02-03 02:33:09,20.15,92.9,69.35,50,3,6.64,clear sky
554,Nantucket,US,2022-02-03 02:33:10,41.2835,-70.0995,42.85,100,100,7.25,overcast clouds
555,Satipo,PE,2022-02-03 02:33:10,-11.2522,-74.6386,70.11,91,87,1.63,overcast clouds
556,Cheremukhovo,RU,2022-02-03 02:33:11,60.3484,59.9851,15.26,94,100,3.56,overcast clouds
557,Avera,US,2022-02-03 02:34:11,33.194,-82.5271,60.31,90,100,6.11,overcast clouds
558,Tynda,RU,2022-02-03 02:34:12,55.1667,124.7167,-7.64,74,39,6.53,scattered clouds
559,Skagen,DK,2022-02-03 02:34:12,57.7209,10.5839,41.09,83,100,16.31,overcast clouds
560,Rumphi,MW,2022-02-03 02:34:13,-11.0186,33.8575,63.12,97,100,2.06,light rain
561,Kuytun,RU,2022-02-03 02:34:13,54.3419,101.5036,-7.49,99,79,2.13,broken clouds
562,Shalinskoye,RU,2022-02-03 02:34:14,55.7228,93.7594,0.54,94,50,4.25,scattered clouds
563,Sandpoint,US,2022-02-03 02:34:14,48.2766,-116.5533,22.68,76,100,0.0,overcast clouds
564,San Ignacio,BZ,2022-02-03 02:34:15,17.1561,-89.0714,75.34,94,0,4.61,clear sky
565,Fougamou,GA,2022-02-03 02:34:15,-1.2154,10.5838,73.53,96,100,1.36,light rain
566,Waipawa,NZ,2022-02-03 02:34:16,-41.4122,175.5153,72.23,62,99,12.55,overcast clouds
567,Del Rio,US,2022-02-03 02:34:16,29.3627,-100.8968,46.51,70,100,17.27,overcast clouds
568,Shingu,JP,2022-02-03 02:34:17,33.7333,135.9833,49.19,42,100,10.16,overcast clouds
569,Takaka,NZ,2022-02-03 02:34:17,-40.85,172.8,68.97,98,100,8.32,light rain
570,Pisco,PE,2022-02-03 02:34:18,-13.7,-76.2167,68.05,83,0,13.8,clear sky
571,Bandarbeyla,SO,2022-02-03 02:34:18,9.4942,50.8122,73.27,75,8,14.45,clear sky
572,Horki,BY,2022-02-03 02:34:19,54.2861,30.9842,23.22,97,100,3.8,light snow
573,Severo-Kurilsk,RU,2022-02-03 02:34:19,50.6789,156.125,30.7,77,100,9.71,overcast clouds
574,Ostrovnoy,RU,2022-02-03 02:34:20,68.0531,39.5131,20.16,90,100,14.52,overcast clouds
575,Novyy Urengoy,RU,2022-02-03 02:34:20,66.0833,76.6333,-3.95,99,100,13.11,light snow
576,Kununurra,AU,2022-02-03 02:34:21,-15.7667,128.7333,85.98,66,40,6.91,scattered clouds
577,Walvis Bay,NA,2022-02-03 02:34:21,-22.9575,14.5053,68.09,78,1,6.13,clear sky
578,Tigil,RU,2022-02-03 02:34:22,57.8,158.6667,20.25,84,95,3.24,overcast clouds
579,Ikalamavony,MG,2022-02-03 02:34:22,-21.15,46.5833,61.81,87,97,4.45,overcast clouds
580,Gambo,CF,2022-02-03 02:34:23,4.6482,22.2633,76.91,29,100,2.73,overcast clouds
581,Kenai,US,2022-02-03 02:34:23,60.5544,-151.2583,22.03,81,40,10.36,scattered clouds
582,Payakumbuh,ID,2022-02-03 02:34:23,-0.2202,100.6308,78.78,78,80,2.75,broken clouds
583,Karaman,TR,2022-02-03 02:34:24,37.0833,33.25,33.1,91,60,16.73,broken clouds
584,Nalut,LY,2022-02-03 02:34:24,30.3333,10.85,42.49,55,14,9.57,few clouds
585,Qianguo,CN,2022-02-03 02:34:25,45.1171,124.8568,5.02,72,15,7.72,few clouds
586,Caceres,ES,2022-02-03 02:34:26,39.522,-6.3748,40.8,82,85,2.73,overcast clouds
587,Hinton,CA,2022-02-03 02:30:16,53.4001,-117.5857,10.11,88,100,4.45,overcast clouds
588,Zheleznodorozhnyy,RU,2022-02-03 02:34:26,55.7503,38.0042,23.41,98,99,3.69,light snow
589,Ahipara,NZ,2022-02-03 02:31:15,-35.1667,173.1667,75.38,65,89,14.2,overcast clouds
590,Jiayuguan,CN,2022-02-03 02:34:27,39.8167,98.3,23.97,30,32,5.26,scattered clouds
591,Dodola,ET,2022-02-03 02:34:28,6.9833,39.1833,50.27,59,99,1.36,overcast clouds
592,Praia,CV,2022-02-03 02:34:28,14.9215,-23.5087,73.94,56,1,21.85,clear sky
593,Wahiawa,US,2022-02-03 02:29:57,21.5028,-158.0236,77.32,63,100,0.0,overcast clouds
594,Carlsbad,US,2022-02-03 02:29:46,33.1581,-117.3506,61.95,19,0,3.0,clear sky
595,Nova Olimpia,BR,2022-02-03 02:34:03,-14.7972,-57.2881,72.63,95,61,3.69,light rain
596,Macheng,CN,2022-02-03 02:34:29,31.1783,115.0319,41.56,61,97,0.89,overcast clouds
597,Yurla,RU,2022-02-03 02:34:30,59.3259,54.3223,17.2,95,100,6.87,overcast clouds
598,Geraldton,AU,2022-02-03 02:34:30,-28.7667,114.6,99.01,12,0,28.77,clear sky
599,Mountain Home,US,2022-02-03 02:34:31,43.133,-115.6912,29.14,100,100,4.61,overcast clouds
600,Roebourne,AU,2022-02-03 02:31:04,-20.7833,117.1333,89.55,48,76,10.74,broken clouds
601,Port Antonio,JM,2022-02-03 02:34:32,18.18,-76.4612,78.71,84,21,6.06,few clouds
602,Kopavogur,IS,2022-02-03 02:34:32,64.1123,-21.913,23.22,86,0,5.75,clear sky
603,Zyryanka,RU,2022-02-03 02:35:32,65.75,150.85,-14.67,95,100,6.71,overcast clouds
604,Asau,RO,2022-02-03 02:35:33,46.4333,26.4,25.72,86,100,4.56,overcast clouds
605,Nyurba,RU,2022-02-03 02:33:14,63.2842,118.3319,-23.42,99,99,3.2,overcast clouds
606,La Baule-Escoublac,FR,2022-02-03 02:35:34,47.2922,-2.364,44.87,97,100,6.91,mist
607,Makokou,GA,2022-02-03 02:35:34,0.5738,12.8642,69.42,96,100,2.59,overcast clouds
608,Coahuayana,MX,2022-02-03 02:35:34,18.7333,-103.6833,76.48,83,0,2.39,clear sky
609,Armidale,AU,2022-02-03 02:35:35,-30.5167,151.65,59.81,92,100,7.16,overcast clouds
610,Itupiranga,BR,2022-02-03 02:35:35,-5.1347,-49.3267,72.54,96,99,1.16,overcast clouds
611,Ciudad Bolivar,VE,2022-02-03 02:35:36,8.1222,-63.5497,80.1,64,72,14.38,broken clouds
612,Kuala Kedah,MY,2022-02-03 02:35:36,6.1,100.3,84.18,89,20,3.44,few clouds
613,Guadalupe,MX,2022-02-03 02:35:37,25.6833,-100.25,75.25,68,0,3.44,clear sky
614,Dauphin,CA,2022-02-03 02:35:37,51.1494,-100.0502,-16.46,63,0,17.27,clear sky
615,Augusto Correa,BR,2022-02-03 02:35:38,-1.0217,-46.635,75.36,93,97,3.06,overcast clouds
616,Puerto Escondido,MX,2022-02-03 02:35:38,15.85,-97.0667,79.63,69,20,5.75,few clouds
617,Millinocket,US,2022-02-03 02:35:38,45.6573,-68.7098,39.42,93,100,4.61,mist
618,Katobu,ID,2022-02-03 02:35:39,-4.9408,122.5276,85.1,64,100,3.91,overcast clouds
619,Richards Bay,ZA,2022-02-03 02:35:39,-28.783,32.0377,75.7,84,2,15.05,clear sky
620,Tateyama,JP,2022-02-03 02:35:40,34.9833,139.8667,52.14,48,99,6.87,overcast clouds
621,Lovozero,RU,2022-02-03 02:35:40,68.005,35.0117,14.22,97,100,2.62,light snow
622,Poptun,GT,2022-02-03 02:35:41,16.3311,-89.4169,66.83,94,2,5.75,clear sky
623,Guadalupe Y Calvo,MX,2022-02-03 02:35:41,26.1,-106.9667,30.87,99,100,3.02,snow
624,Abeche,TD,2022-02-03 02:35:42,13.8292,20.8324,61.45,13,11,9.26,few clouds
625,Dingle,PH,2022-02-03 02:35:42,10.9995,122.6711,83.93,69,76,13.82,broken clouds
626,Port Said,EG,2022-02-03 02:35:43,31.2565,32.2841,59.07,53,0,15.23,clear sky
627,Jepelacio,PE,2022-02-03 02:35:43,-6.1167,-76.95,63.55,87,82,0.98,broken clouds
628,Udaipura,IN,2022-02-03 02:35:44,23.0833,78.5,65.48,43,1,3.85,clear sky
629,Alugan,PH,2022-02-03 02:35:44,12.2188,125.4808,80.31,84,96,13.49,overcast clouds
630,Majene,ID,2022-02-03 02:35:45,-3.5403,118.9707,84.56,67,100,2.04,overcast clouds
631,Blytheville,US,2022-02-03 02:35:45,35.9273,-89.919,33.85,89,100,11.01,mist
632,Penzance,GB,2022-02-03 02:35:07,50.1186,-5.5371,47.08,83,100,11.34,overcast clouds
633,Marzuq,YE,2022-02-03 02:33:47,14.4,46.4667,57.31,42,14,3.2,few clouds
634,Emerald,AU,2022-02-03 02:35:46,-23.5333,148.1667,90.34,74,100,9.22,overcast clouds
635,Altinopolis,BR,2022-02-03 02:35:47,-21.0256,-47.3739,69.15,95,100,2.48,overcast clouds
636,Tanda,IN,2022-02-03 02:35:47,26.55,82.65,57.6,61,87,10.45,overcast clouds
637,Haines Junction,CA,2022-02-03 02:35:48,60.7522,-137.5108,-11.25,77,100,2.3,overcast clouds
638,Algiers,DZ,2022-02-03 02:33:39,36.7525,3.042,39.02,81,0,3.44,clear sky
639,Bonavista,CA,2022-02-03 02:35:49,48.6499,-53.1147,24.12,71,43,20.56,scattered clouds
640,Areosa,PT,2022-02-03 02:35:49,41.7178,-8.8571,53.33,77,99,7.43,overcast clouds
641,Urubicha,BO,2022-02-03 02:35:50,-15.3833,-62.95,72.37,93,10,2.64,clear sky
642,Jiazi,CN,2022-02-03 02:35:50,22.8779,116.067,55.2,84,100,13.71,light rain
643,Moyobamba,PE,2022-02-03 02:35:51,-6.05,-76.9667,65.35,88,87,1.21,overcast clouds
644,Gayeri,BF,2022-02-03 02:35:52,12.6497,0.4931,65.97,13,5,8.32,clear sky
645,Baghmara,IN,2022-02-03 02:35:52,23.795,86.2085,65.84,44,56,5.86,broken clouds
646,Sandakan,MY,2022-02-03 02:35:53,5.8402,118.1179,83.88,79,20,8.01,few clouds
647,Port Hueneme,US,2022-02-03 02:35:53,34.1478,-119.1951,60.58,28,0,4.61,clear sky
648,Batouri,CM,2022-02-03 02:35:54,4.4333,14.3667,67.78,37,37,1.34,scattered clouds
649,Harnosand,SE,2022-02-03 02:36:54,62.6323,17.9379,3.2,89,77,6.26,broken clouds
650,Ulaanbaatar,MN,2022-02-03 02:35:06,47.9077,106.8832,-14.67,76,75,0.0,broken clouds
651,Toyooka,JP,2022-02-03 02:36:55,35.5333,134.8333,39.31,81,75,5.75,mist
652,Saint-Georges,GD,2022-02-03 02:36:55,12.0564,-61.7485,78.48,78,20,17.27,few clouds
653,Ewo,CG,2022-02-03 02:36:56,-0.8725,14.8206,74.46,83,100,4.25,moderate rain
654,Ust-Kulom,RU,2022-02-03 02:36:56,61.6864,53.6902,21.11,95,100,6.15,overcast clouds
655,Ormara,PK,2022-02-03 02:36:57,25.2088,64.6357,64.87,31,7,27.65,clear sky
656,Lincoln,US,2022-02-03 02:31:58,40.8,-96.667,14.38,42,75,3.0,broken clouds
657,Talara,PE,2022-02-03 02:36:57,-4.5772,-81.2719,72.9,79,77,14.81,broken clouds
658,Grand Bank,CA,2022-02-03 02:36:58,47.0999,-55.765,25.99,75,70,15.21,broken clouds
659,Chisec,GT,2022-02-03 02:36:58,15.8167,-90.2833,70.9,83,0,2.91,clear sky
660,Caravelas,BR,2022-02-03 02:36:59,-17.7125,-39.2481,75.45,91,17,3.4,few clouds
661,Hlipiceni,RO,2022-02-03 02:36:59,47.6,27.15,39.7,77,71,10.45,broken clouds
662,Morro Bay,US,2022-02-03 02:37:00,35.3658,-120.8499,57.65,35,0,1.01,clear sky
663,Kawalu,ID,2022-02-03 02:32:11,-7.3817,108.2082,87.26,56,27,2.13,scattered clouds
664,Murray Bridge,AU,2022-02-03 02:36:15,-35.1167,139.2667,77.68,45,4,18.52,clear sky
665,Puerto Leguizamo,CO,2022-02-03 02:37:01,-0.1934,-74.7819,75.0,73,37,1.81,scattered clouds
666,Nagpur,IN,2022-02-03 02:37:01,21.15,79.1,60.82,94,1,0.0,mist
667,Kiruna,SE,2022-02-03 02:37:02,67.8557,20.2251,0.52,92,100,0.0,overcast clouds
668,Casablanca,MA,2022-02-03 02:37:02,33.5928,-7.6192,60.33,67,95,4.0,overcast clouds
669,Vuktyl,RU,2022-02-03 02:37:03,63.8567,57.3094,17.42,96,99,6.11,overcast clouds
670,Derzhavinsk,KZ,2022-02-03 02:37:03,51.1,66.3167,6.31,93,88,5.3,overcast clouds
671,Alyangula,AU,2022-02-03 02:37:04,-13.8483,136.4192,87.67,70,100,10.36,overcast clouds
672,Gamba,GA,2022-02-03 02:37:04,-2.65,10.0,76.53,86,100,4.45,light rain
673,Veraval,IN,2022-02-03 02:37:05,20.9,70.3667,72.48,79,30,12.3,scattered clouds
674,Stornoway,GB,2022-02-03 02:37:05,58.2093,-6.3865,48.16,92,75,7.0,broken clouds
675,Palestina,PS,2022-02-03 02:37:06,31.9216,35.2033,46.94,62,0,3.89,clear sky
676,Sao Geraldo Do Araguaia,BR,2022-02-03 02:37:06,-6.4006,-48.555,72.93,95,70,1.88,broken clouds
677,Lokosovo,RU,2022-02-03 02:37:07,61.1333,74.8167,19.81,92,99,11.92,overcast clouds
678,Iracoubo,GF,2022-02-03 02:37:07,5.4802,-53.2011,77.9,81,100,10.96,overcast clouds
679,Canutama,BR,2022-02-03 02:37:08,-6.5339,-64.3831,73.33,99,100,1.28,moderate rain
680,Ukiah,US,2022-02-03 02:37:08,39.1502,-123.2078,53.49,63,0,3.44,clear sky
681,Oranienburg,DE,2022-02-03 02:37:09,52.75,13.2333,37.27,92,63,6.85,broken clouds
682,Aswan,EG,2022-02-03 02:37:09,24.0934,32.907,56.39,36,0,5.84,clear sky
683,Kure,JP,2022-02-03 02:37:10,34.2333,132.5667,47.48,40,86,7.92,overcast clouds
684,Vetapalem,IN,2022-02-03 02:37:10,15.7833,80.3167,77.31,63,13,8.75,few clouds
685,Cairns,AU,2022-02-03 02:37:11,-16.9167,145.7667,94.1,63,100,6.91,overcast clouds
686,Ferkessedougou,CI,2022-02-03 02:37:11,9.6,-5.2,67.8,8,23,5.7,few clouds
687,Zaraza,VE,2022-02-03 02:37:12,9.3503,-65.3245,77.68,74,79,6.96,broken clouds
688,Libenge,CD,2022-02-03 02:37:12,3.65,18.6333,74.61,26,100,2.24,overcast clouds
689,Remedios,CU,2022-02-03 02:37:12,22.4947,-79.5458,72.52,79,2,16.87,clear sky
690,Isla Mujeres,MX,2022-02-03 02:37:13,21.2311,-86.731,78.85,83,0,15.35,clear sky
691,Lethem,GY,2022-02-03 02:37:14,3.3803,-59.7968,79.36,64,13,7.83,few clouds
692,Aksu,CN,2022-02-03 02:37:14,41.1231,80.2644,26.6,44,100,3.11,overcast clouds
693,Budogoshch,RU,2022-02-03 02:37:15,59.2816,32.4707,7.54,98,99,2.1,light snow
694,Arroyos Y Esteros,PY,2022-02-03 02:37:15,-25.0667,-57.1,89.35,51,65,6.35,broken clouds
695,Copiapo,CL,2022-02-03 02:37:15,-27.3667,-70.3333,66.72,65,0,1.28,clear sky
696,Lowestoft,GB,2022-02-03 02:37:16,52.4752,1.7516,47.3,94,100,10.42,overcast clouds
697,Irawan,PH,2022-02-03 02:37:16,9.8012,118.6923,83.82,69,97,6.33,overcast clouds
698,Villarrubia De Los Ojos,ES,2022-02-03 02:38:17,39.2209,-3.608,43.99,62,99,3.42,overcast clouds
699,Kaeo,NZ,2022-02-03 02:38:17,-35.1,173.7833,75.33,80,89,11.41,overcast clouds
700,Teya,RU,2022-02-03 02:37:35,60.3778,92.6267,14.27,91,100,6.73,overcast clouds
701,Wembley,AU,2022-02-03 02:38:18,-31.9333,115.8,92.19,24,0,19.57,clear sky
702,Nogliki,RU,2022-02-03 02:38:19,51.8333,143.1667,5.72,93,100,23.24,snow
703,Vesyegonsk,RU,2022-02-03 02:38:19,58.664,37.2604,6.64,99,95,2.91,overcast clouds
704,Fethiye,TR,2022-02-03 02:38:19,36.6217,29.1164,53.47,87,100,9.84,overcast clouds
705,Puerto Carreno,CO,2022-02-03 02:38:20,6.189,-67.4859,76.24,83,93,4.72,overcast clouds
706,Shubarkuduk,KZ,2022-02-03 02:38:20,49.1447,56.4872,17.13,88,72,10.11,broken clouds
707,Bilibino,RU,2022-02-03 02:38:21,68.0546,166.4372,-2.74,64,0,5.03,clear sky
708,Ilembula,TZ,2022-02-03 02:38:22,-8.9,34.5833,60.76,95,100,0.65,overcast clouds
709,Madimba,TZ,2022-02-03 02:38:22,-10.4,40.3333,77.38,88,97,6.42,moderate rain
710,Camacha,PT,2022-02-03 02:38:22,33.0833,-16.3333,63.54,88,40,9.22,scattered clouds
711,Sawtell,AU,2022-02-03 02:38:23,-30.3833,153.1,72.19,95,100,14.97,light rain
712,Oxford,GB,2022-02-03 02:38:23,51.7522,-1.256,47.8,86,100,1.99,overcast clouds
713,Tura,IN,2022-02-03 02:38:24,25.5198,90.2201,64.71,43,69,1.59,broken clouds
714,Luau,AO,2022-02-03 02:38:24,-10.7073,22.2247,64.44,96,100,3.56,overcast clouds
715,Konevo,RU,2022-02-03 02:38:25,62.1215,39.3192,11.91,97,100,1.45,light snow
716,Lodja,CD,2022-02-03 02:38:25,-3.4833,23.4333,68.4,99,100,1.39,overcast clouds
717,Boa Vista,BR,2022-02-03 02:38:26,2.8197,-60.6733,84.18,58,75,11.5,broken clouds
718,Matara,LK,2022-02-03 02:38:26,5.9485,80.5353,78.4,70,9,5.61,clear sky
719,Ilebo,CD,2022-02-03 02:38:27,-4.3167,20.5833,71.26,99,100,1.54,moderate rain
720,Biak,ID,2022-02-03 02:38:27,-0.9131,122.8766,84.2,61,100,0.92,overcast clouds
